survival_type,period,sex,age_group,years_since_dx,subtype,survival_pct,ci_lower,ci_upper
Observed,2012–2016,females,75–84,4,nhl,0.565,0.545,0.585
Observed,2012–2016,females,85+,4,nhl,0.271,0.244,0.298
Observed,2012–2016,females,5–14,5,nhl,0.841,0.696,0.921
Observed,2012–2016,females,15–24,5,nhl,0.905,0.831,0.948
Observed,2012–2016,females,25–34,5,nhl,0.915,0.868,0.945
Observed,2012–2016,females,35–44,5,nhl,0.908,0.879,0.93
Observed,2012–2016,females,45–54,5,nhl,0.885,0.865,0.902
Observed,2012–2016,females,55–64,5,nhl,0.86,0.844,0.874
Observed,2012–2016,females,65–74,5,nhl,0.759,0.742,0.775
Observed,2012–2016,females,75–84,5,nhl,0.51,0.489,0.53
Observed,2012–2016,females,85+,5,nhl,0.211,0.186,0.236
Observed,2012–2016,males,5–14,1,nhl,0.963,0.913,0.9840000000000002
Observed,2012–2016,males,15–24,1,nhl,0.964,0.922,0.9840000000000002
Observed,2012–2016,males,25–34,1,nhl,0.959,0.931,0.976
Observed,2012–2016,males,35–44,1,nhl,0.947,0.928,0.96
Observed,2012–2016,males,45–54,1,nhl,0.929,0.915,0.941
Observed,2012–2016,males,55–64,1,nhl,0.905,0.894,0.915
Observed,2012–2016,males,65–74,1,nhl,0.869,0.858,0.879
Observed,2012–2016,males,75–84,1,nhl,0.738,0.722,0.753
Observed,2012–2016,males,85+,1,nhl,0.525,0.495,0.554
Observed,2012–2016,males,5–14,2,nhl,0.946,0.89,0.974
Observed,2012–2016,males,15–24,2,nhl,0.964,0.922,0.9840000000000002
Observed,2012–2016,males,25–34,2,nhl,0.938,0.905,0.959
Observed,2012–2016,males,35–44,2,nhl,0.917,0.895,0.934
Observed,2012–2016,males,45–54,2,nhl,0.895,0.879,0.91
Observed,2012–2016,males,55–64,2,nhl,0.859,0.846,0.871
Observed,2012–2016,males,65–74,2,nhl,0.801,0.788,0.813
Observed,2012–2016,males,75–84,2,nhl,0.641,0.624,0.658
Observed,2012–2016,males,85+,2,nhl,0.396,0.367,0.425
Observed,2012–2016,males,5–14,3,nhl,0.938,0.88,0.969
Observed,2012–2016,males,15–24,3,nhl,0.958,0.913,0.98
Observed,2012–2016,males,25–34,3,nhl,0.925,0.891,0.949
Observed,2012–2016,males,35–44,3,nhl,0.9,0.877,0.92
Observed,2012–2016,males,45–54,3,nhl,0.869,0.851,0.885
Observed,2012–2016,males,55–64,3,nhl,0.831,0.817,0.844
Observed,2012–2016,males,65–74,3,nhl,0.746,0.732,0.76
Observed,2012–2016,males,75–84,3,nhl,0.57,0.552,0.587
Observed,2012–2016,males,85+,3,nhl,0.315,0.287,0.343
Observed,2012–2016,males,5–14,4,nhl,0.93,0.87,0.963
Observed,2012–2016,males,15–24,4,nhl,0.945,0.897,0.971
Observed,2012–2016,males,25–34,4,nhl,0.925,0.891,0.949
Observed,2012–2016,males,35–44,4,nhl,0.892,0.868,0.912
Observed,2012–2016,males,45–54,4,nhl,0.854,0.835,0.871
Observed,2012–2016,males,55–64,4,nhl,0.804,0.789,0.818
Observed,2012–2016,males,65–74,4,nhl,0.705,0.69,0.719
Observed,2012–2016,males,75–84,4,nhl,0.501,0.482,0.519
Observed,2012–2016,males,85+,4,nhl,0.258,0.231,0.285
Observed,2012–2016,males,5–14,5,nhl,0.93,0.87,0.963
Observed,2012–2016,males,15–24,5,nhl,0.945,0.897,0.971
Observed,2012–2016,males,25–34,5,nhl,0.919,0.883,0.944
Observed,2012–2016,males,35–44,5,nhl,0.885,0.86,0.906
Observed,2012–2016,males,45–54,5,nhl,0.836,0.816,0.854
Observed,2012–2016,males,55–64,5,nhl,0.781,0.765,0.795
Observed,2012–2016,males,65–74,5,nhl,0.668,0.652,0.684
Observed,2012–2016,males,75–84,5,nhl,0.444,0.426,0.462
Observed,2012–2016,males,85+,5,nhl,0.195,0.171,0.221
Observed,2017–2021,females,5–14,1,nhl,0.944,0.837,0.982
Observed,2017–2021,females,15–24,1,nhl,0.953,0.88,0.982
Observed,2017–2021,females,25–34,1,nhl,0.965,0.934,0.982
Observed,2017–2021,females,35–44,1,nhl,0.965,0.944,0.978
Observed,2017–2021,females,45–54,1,nhl,0.957,0.943,0.967
Observed,2017–2021,females,55–64,1,nhl,0.941,0.931,0.95
Observed,2017–2021,females,65–74,1,nhl,0.896,0.886,0.906
Observed,2017–2021,females,75–84,1,nhl,0.79,0.775,0.805
Observed,2017–2021,females,85+,1,nhl,0.573,0.546,0.599
Observed,2017–2021,females,5–14,2,nhl,0.902,0.781,0.958
Observed,2017–2021,females,15–24,2,nhl,0.953,0.88,0.982
Observed,2017–2021,females,25–34,2,nhl,0.953,0.919,0.973
Observed,2017–2021,females,35–44,2,nhl,0.952,0.929,0.968
Observed,2017–2021,females,45–54,2,nhl,0.94,0.925,0.953
Observed,2017–2021,females,55–64,2,nhl,0.911,0.898,0.922
Observed,2017–2021,females,65–74,2,nhl,0.854,0.842,0.865
Observed,2017–2021,females,75–84,2,nhl,0.724,0.708,0.74
Observed,2017–2021,females,85+,2,nhl,0.468,0.441,0.494
Observed,2017–2021,females,5–14,3,nhl,0.902,0.781,0.958
Observed,2017–2021,females,15–24,3,nhl,0.943,0.869,0.976
Observed,2017–2021,females,25–34,3,nhl,0.949,0.914,0.97
Observed,2017–2021,females,35–44,3,nhl,0.933,0.906,0.952
Observed,2017–2021,females,45–54,3,nhl,0.927,0.91,0.94
Observed,2017–2021,females,55–64,3,nhl,0.888,0.874,0.9
Observed,2017–2021,females,65–74,3,nhl,0.822,0.808,0.834
Observed,2017–2021,females,75–84,3,nhl,0.668,0.651,0.685
Observed,2017–2021,females,85+,3,nhl,0.388,0.362,0.414
Observed,2017–2021,females,5–14,4,nhl,0.902,0.781,0.958
Observed,2017–2021,females,15–24,4,nhl,0.943,0.869,0.976
Observed,2017–2021,females,25–34,4,nhl,0.949,0.914,0.97
Observed,2017–2021,females,35–44,4,nhl,0.929,0.902,0.949
Observed,2017–2021,females,45–54,4,nhl,0.911,0.893,0.926
Observed,2017–2021,females,55–64,4,nhl,0.873,0.859,0.886
Observed,2017–2021,females,65–74,4,nhl,0.791,0.777,0.805
Observed,2017–2021,females,75–84,4,nhl,0.622,0.604,0.64
Observed,2017–2021,females,85+,4,nhl,0.329,0.304,0.355
Observed,2017–2021,females,5–14,5,nhl,0.902,0.781,0.958
Observed,2017–2021,females,15–24,5,nhl,0.943,0.869,0.976
Observed,2017–2021,females,25–34,5,nhl,0.944,0.908,0.967
Observed,2017–2021,females,35–44,5,nhl,0.925,0.897,0.945
Observed,2017–2021,females,45–54,5,nhl,0.9,0.882,0.916
Observed,2017–2021,females,55–64,5,nhl,0.858,0.843,0.872
Observed,2017–2021,females,65–74,5,nhl,0.762,0.747,0.776
Observed,2017–2021,females,75–84,5,nhl,0.573,0.554,0.591
Observed,2017–2021,females,85+,5,nhl,0.279,0.254,0.304
Observed,2017–2021,males,5–14,1,nhl,0.971,0.925,0.9890000000000002
Observed,2017–2021,males,15–24,1,nhl,0.92,0.869,0.952
Observed,2017–2021,males,25–34,1,nhl,0.952,0.922,0.971
Observed,2017–2021,males,35–44,1,nhl,0.962,0.945,0.974
Observed,2017–2021,males,45–54,1,nhl,0.938,0.925,0.949
Observed,2017–2021,males,55–64,1,nhl,0.924,0.915,0.933
Observed,2017–2021,males,65–74,1,nhl,0.875,0.866,0.884
Observed,2017–2021,males,75–84,1,nhl,0.773,0.759,0.786
Observed,2017–2021,males,85+,1,nhl,0.55,0.524,0.576
Observed,2017–2021,males,5–14,2,nhl,0.936,0.881,0.966
Observed,2017–2021,males,15–24,2,nhl,0.904,0.85,0.939
Observed,2017–2021,males,25–34,2,nhl,0.936,0.903,0.958
Observed,2017–2021,males,35–44,2,nhl,0.937,0.916,0.953
Observed,2017–2021,males,45–54,2,nhl,0.908,0.892,0.921
Observed,2017–2021,males,55–64,2,nhl,0.878,0.866,0.888
Observed,2017–2021,males,65–74,2,nhl,0.813,0.802,0.824
Observed,2017–2021,males,75–84,2,nhl,0.687,0.672,0.701
Observed,2017–2021,males,85+,2,nhl,0.428,0.403,0.454
Observed,2017–2021,males,5–14,3,nhl,0.929,0.872,0.961
Observed,2017–2021,males,15–24,3,nhl,0.886,0.829,0.925
Observed,2017–2021,males,25–34,3,nhl,0.92,0.884,0.945
Observed,2017–2021,males,35–44,3,nhl,0.932,0.91,0.948
Observed,2017–2021,males,45–54,3,nhl,0.89,0.874,0.905
Observed,2017–2021,males,55–64,3,nhl,0.851,0.838,0.863
Observed,2017–2021,males,65–74,3,nhl,0.774,0.761,0.785
Observed,2017–2021,males,75–84,3,nhl,0.62,0.604,0.635
Observed,2017–2021,males,85+,3,nhl,0.339,0.315,0.363
Observed,2017–2021,males,5–14,4,nhl,0.921,0.863,0.956
Observed,2017–2021,males,15–24,4,nhl,0.88,0.822,0.92
Observed,2017–2021,males,25–34,4,nhl,0.917,0.88,0.942
Observed,2017–2021,males,35–44,4,nhl,0.925,0.903,0.942
Observed,2017–2021,males,45–54,4,nhl,0.876,0.859,0.892
Observed,2017–2021,males,55–64,4,nhl,0.826,0.813,0.839
Observed,2017–2021,males,65–74,4,nhl,0.734,0.721,0.746
Observed,2017–2021,males,75–84,4,nhl,0.553,0.537,0.569
Observed,2017–2021,males,85+,4,nhl,0.264,0.241,0.287
Observed,2017–2021,males,5–14,5,nhl,0.921,0.863,0.956
Observed,2017–2021,males,15–24,5,nhl,0.88,0.822,0.92
Observed,2017–2021,males,25–34,5,nhl,0.904,0.865,0.932
Observed,2017–2021,males,35–44,5,nhl,0.921,0.898,0.939
Observed,2017–2021,males,45–54,5,nhl,0.866,0.848,0.882
Observed,2017–2021,males,55–64,5,nhl,0.806,0.792,0.82
Observed,2017–2021,males,65–74,5,nhl,0.707,0.694,0.72
Observed,2017–2021,males,75–84,5,nhl,0.496,0.48,0.513
Observed,2017–2021,males,85+,5,nhl,0.203,0.182,0.225
Relative,2007–2011,females,5–14,1,nhl,0.946,0.841,0.982
Relative,2007–2011,females,15–24,1,nhl,0.99,0.932,0.999
Relative,2007–2011,females,25–34,1,nhl,0.973,0.937,0.9890000000000002
Relative,2007–2011,females,35–44,1,nhl,0.946,0.923,0.963
Relative,2007–2011,females,45–54,1,nhl,0.947,0.932,0.959
Relative,2007–2011,females,55–64,1,nhl,0.939,0.926,0.949
Relative,2007–2011,females,65–74,1,nhl,0.873,0.857,0.887
Relative,2007–2011,females,75–84,1,nhl,0.712,0.691,0.731
Relative,2007–2011,females,85+,1,nhl,0.484,0.447,0.52
Relative,2007–2011,females,5–14,2,nhl,0.906,0.788,0.96
Relative,2007–2011,females,15–24,2,nhl,0.95,0.882,0.979
Relative,2007–2011,females,25–34,2,nhl,0.956,0.914,0.978
Relative,2007–2011,females,35–44,2,nhl,0.92,0.893,0.941
Relative,2007–2011,females,45–54,2,nhl,0.92,0.901,0.935
Relative,2007–2011,females,55–64,2,nhl,0.902,0.887,0.916
Relative,2007–2011,females,65–74,2,nhl,0.835,0.817,0.852
Relative,2007–2011,females,75–84,2,nhl,0.654,0.631,0.676
Relative,2007–2011,females,85+,2,nhl,0.414,0.376,0.453
Relative,2007–2011,females,5–14,3,nhl,0.906,0.788,0.96
Relative,2007–2011,females,15–24,3,nhl,0.95,0.883,0.979
Relative,2007–2011,females,25–34,3,nhl,0.951,0.907,0.975
Relative,2007–2011,females,35–44,3,nhl,0.919,0.892,0.94
Relative,2007–2011,females,45–54,3,nhl,0.903,0.883,0.92
Relative,2007–2011,females,55–64,3,nhl,0.883,0.867,0.898
Relative,2007–2011,females,65–74,3,nhl,0.802,0.783,0.82
Relative,2007–2011,females,75–84,3,nhl,0.619,0.595,0.643
Relative,2007–2011,females,85+,3,nhl,0.382,0.341,0.424
Relative,2007–2011,females,5–14,4,nhl,0.906,0.788,0.96
Relative,2007–2011,females,15–24,4,nhl,0.939,0.869,0.973
Relative,2007–2011,females,25–34,4,nhl,0.946,0.9,0.971
Relative,2007–2011,females,35–44,4,nhl,0.914,0.885,0.935
Relative,2007–2011,females,45–54,4,nhl,0.892,0.871,0.91
Relative,2007–2011,females,55–64,4,nhl,0.863,0.845,0.879
Relative,2007–2011,females,65–74,4,nhl,0.77,0.749,0.79
Relative,2007–2011,females,75–84,4,nhl,0.586,0.561,0.611
Relative,2007–2011,females,85+,4,nhl,0.337,0.294,0.382
Relative,2007–2011,females,5–14,5,nhl,0.876,0.738,0.944
Relative,2007–2011,females,15–24,5,nhl,0.94,0.869,0.973
Relative,2007–2011,females,25–34,5,nhl,0.935,0.887,0.964
Relative,2007–2011,females,35–44,5,nhl,0.906,0.876,0.929
Relative,2007–2011,females,45–54,5,nhl,0.881,0.859,0.901
Relative,2007–2011,females,55–64,5,nhl,0.845,0.826,0.863
Relative,2007–2011,females,65–74,5,nhl,0.753,0.73,0.774
Relative,2007–2011,females,75–84,5,nhl,0.552,0.525,0.578
Relative,2007–2011,females,85+,5,nhl,0.318,0.272,0.368
Relative,2007–2011,males,5–14,1,nhl,0.969,0.918,0.9880000000000002
Relative,2007–2011,males,15–24,1,nhl,0.929,0.876,0.96
Relative,2007–2011,males,25–34,1,nhl,0.914,0.878,0.94
Relative,2007–2011,males,35–44,1,nhl,0.942,0.92,0.957
Relative,2007–2011,males,45–54,1,nhl,0.917,0.902,0.931
Relative,2007–2011,males,55–64,1,nhl,0.912,0.9,0.922
Relative,2007–2011,males,65–74,1,nhl,0.849,0.835,0.863
Relative,2007–2011,males,75–84,1,nhl,0.737,0.717,0.756
Relative,2007–2011,males,85+,1,nhl,0.518,0.475,0.559
Relative,2007–2011,males,5–14,2,nhl,0.929,0.867,0.962
Relative,2007–2011,males,15–24,2,nhl,0.9,0.842,0.938
Relative,2007–2011,males,25–34,2,nhl,0.883,0.842,0.914
Relative,2007–2011,males,35–44,2,nhl,0.901,0.876,0.922
Relative,2007–2011,males,45–54,2,nhl,0.878,0.86,0.894
Relative,2007–2011,males,55–64,2,nhl,0.854,0.839,0.868
Relative,2007–2011,males,65–74,2,nhl,0.79,0.773,0.806
Relative,2007–2011,males,75–84,2,nhl,0.66,0.638,0.682
Relative,2007–2011,males,85+,2,nhl,0.462,0.415,0.509
Relative,2007–2011,males,5–14,3,nhl,0.913,0.848,0.951
Relative,2007–2011,males,15–24,3,nhl,0.889,0.829,0.929
Relative,2007–2011,males,25–34,3,nhl,0.87,0.828,0.903
Relative,2007–2011,males,35–44,3,nhl,0.886,0.859,0.909
Relative,2007–2011,males,45–54,3,nhl,0.864,0.845,0.882
Relative,2007–2011,males,55–64,3,nhl,0.828,0.812,0.843
Relative,2007–2011,males,65–74,3,nhl,0.756,0.738,0.774
Relative,2007–2011,males,75–84,3,nhl,0.619,0.595,0.642
Relative,2007–2011,males,85+,3,nhl,0.447,0.395,0.501
Relative,2007–2011,males,5–14,4,nhl,0.913,0.848,0.951
Relative,2007–2011,males,15–24,4,nhl,0.884,0.823,0.925
Relative,2007–2011,males,25–34,4,nhl,0.854,0.809,0.889
Relative,2007–2011,males,35–44,4,nhl,0.879,0.851,0.902
Relative,2007–2011,males,45–54,4,nhl,0.843,0.823,0.862
Relative,2007–2011,males,55–64,4,nhl,0.803,0.786,0.82
Relative,2007–2011,males,65–74,4,nhl,0.726,0.706,0.745
Relative,2007–2011,males,75–84,4,nhl,0.585,0.559,0.61
Relative,2007–2011,males,85+,4,nhl,0.388,0.329,0.45
Relative,2007–2011,males,5–14,5,nhl,0.913,0.848,0.951
Relative,2007–2011,males,15–24,5,nhl,0.885,0.823,0.926
Relative,2007–2011,males,25–34,5,nhl,0.851,0.806,0.887
Relative,2007–2011,males,35–44,5,nhl,0.872,0.843,0.896
Relative,2007–2011,males,45–54,5,nhl,0.831,0.81,0.85
Relative,2007–2011,males,55–64,5,nhl,0.777,0.759,0.795
Relative,2007–2011,males,65–74,5,nhl,0.703,0.682,0.723
Relative,2007–2011,males,75–84,5,nhl,0.55,0.522,0.577
Relative,2007–2011,males,85+,5,nhl,0.356,0.29,0.429
Relative,2007–2021,females,5–14,1,nhl,0.922,0.866,0.955
Relative,2007–2021,females,15–24,1,nhl,0.963,0.933,0.979
Relative,2007–2021,females,25–34,1,nhl,0.967,0.95,0.978
Relative,2007–2021,females,35–44,1,nhl,0.96,0.949,0.969
Relative,2007–2021,females,45–54,1,nhl,0.953,0.945,0.959
Relative,2007–2021,females,55–64,1,nhl,0.942,0.935,0.947
Relative,2007–2021,females,65–74,1,nhl,0.899,0.892,0.906
Relative,2007–2021,females,75–84,1,nhl,0.775,0.765,0.785
Relative,2007–2021,females,85+,1,nhl,0.584,0.564,0.603
Relative,2007–2021,females,5–14,2,nhl,0.887,0.824,0.928
Relative,2007–2021,females,15–24,2,nhl,0.939,0.905,0.961
Relative,2007–2021,females,25–34,2,nhl,0.945,0.924,0.96
Relative,2007–2021,females,35–44,2,nhl,0.939,0.925,0.95
Relative,2007–2021,females,45–54,2,nhl,0.931,0.922,0.939
Relative,2007–2021,females,55–64,2,nhl,0.913,0.905,0.92
Relative,2007–2021,females,65–74,2,nhl,0.862,0.854,0.87
Relative,2007–2021,females,75–84,2,nhl,0.72,0.709,0.732
Relative,2007–2021,females,85+,2,nhl,0.52,0.499,0.541
Relative,2007–2021,females,5–14,3,nhl,0.887,0.824,0.928
Relative,2007–2021,females,15–24,3,nhl,0.933,0.897,0.956
Relative,2007–2021,females,25–34,3,nhl,0.941,0.919,0.956
Relative,2007–2021,females,35–44,3,nhl,0.928,0.914,0.94
Relative,2007–2021,females,45–54,3,nhl,0.917,0.907,0.927
Relative,2007–2021,females,55–64,3,nhl,0.895,0.887,0.903
Relative,2007–2021,females,65–74,3,nhl,0.834,0.825,0.843
Relative,2007–2021,females,75–84,3,nhl,0.687,0.675,0.7
Relative,2007–2021,females,85+,3,nhl,0.486,0.463,0.509
Relative,2007–2021,females,5–14,4,nhl,0.887,0.824,0.928
Relative,2007–2021,females,15–24,4,nhl,0.93,0.894,0.954
Relative,2007–2021,females,25–34,4,nhl,0.938,0.916,0.954
Relative,2007–2021,females,35–44,4,nhl,0.923,0.908,0.936
Relative,2007–2021,females,45–54,4,nhl,0.905,0.895,0.915
Relative,2007–2021,females,55–64,4,nhl,0.883,0.874,0.891
Relative,2007–2021,females,65–74,4,nhl,0.813,0.803,0.823
Relative,2007–2021,females,75–84,4,nhl,0.662,0.648,0.675
Relative,2007–2021,females,85+,4,nhl,0.463,0.438,0.489
Relative,2007–2021,females,5–14,5,nhl,0.879,0.815,0.922
Relative,2007–2021,females,15–24,5,nhl,0.93,0.894,0.954
Relative,2007–2021,females,25–34,5,nhl,0.933,0.911,0.95
Relative,2007–2021,females,35–44,5,nhl,0.915,0.899,0.929
Relative,2007–2021,females,45–54,5,nhl,0.896,0.884,0.906
Relative,2007–2021,females,55–64,5,nhl,0.87,0.86,0.879
Relative,2007–2021,females,65–74,5,nhl,0.794,0.784,0.805
Relative,2007–2021,females,75–84,5,nhl,0.632,0.617,0.646
Relative,2007–2021,females,85+,5,nhl,0.444,0.416,0.474
Relative,2007–2021,males,5–14,1,nhl,0.968,0.945,0.981
Relative,2007–2021,males,15–24,1,nhl,0.938,0.913,0.956
Relative,2007–2021,males,25–34,1,nhl,0.942,0.926,0.956
Relative,2007–2021,males,35–44,1,nhl,0.951,0.941,0.96
Relative,2007–2021,males,45–54,1,nhl,0.93,0.922,0.938
Relative,2007–2021,males,55–64,1,nhl,0.919,0.913,0.924
Relative,2007–2021,males,65–74,1,nhl,0.877,0.871,0.884
Relative,2007–2021,males,75–84,1,nhl,0.778,0.769,0.787
Relative,2007–2021,males,85+,1,nhl,0.596,0.576,0.616
Relative,2007–2021,males,5–14,2,nhl,0.937,0.908,0.957
Relative,2007–2021,males,15–24,2,nhl,0.923,0.896,0.943
Relative,2007–2021,males,25–34,2,nhl,0.92,0.9,0.936
Relative,2007–2021,males,35–44,2,nhl,0.921,0.908,0.932
Relative,2007–2021,males,45–54,2,nhl,0.898,0.889,0.907
Relative,2007–2021,males,55–64,2,nhl,0.873,0.866,0.881
Relative,2007–2021,males,65–74,2,nhl,0.824,0.816,0.832
Relative,2007–2021,males,75–84,2,nhl,0.714,0.704,0.725
Relative,2007–2021,males,85+,2,nhl,0.532,0.509,0.554
Relative,2007–2021,males,5–14,3,nhl,0.927,0.896,0.949
Relative,2007–2021,males,15–24,3,nhl,0.911,0.883,0.933
Relative,2007–2021,males,25–34,3,nhl,0.907,0.886,0.924
Relative,2007–2021,males,35–44,3,nhl,0.909,0.896,0.921
Relative,2007–2021,males,45–54,3,nhl,0.881,0.871,0.89
Relative,2007–2021,males,55–64,3,nhl,0.851,0.843,0.859
Relative,2007–2021,males,65–74,3,nhl,0.791,0.783,0.8
Relative,2007–2021,males,75–84,3,nhl,0.676,0.664,0.688
Relative,2007–2021,males,85+,3,nhl,0.498,0.473,0.523
Relative,2007–2021,males,5–14,4,nhl,0.922,0.89,0.945
Relative,2007–2021,males,15–24,4,nhl,0.904,0.874,0.927
Relative,2007–2021,males,25–34,4,nhl,0.901,0.88,0.919
Relative,2007–2021,males,35–44,4,nhl,0.903,0.889,0.915
Relative,2007–2021,males,45–54,4,nhl,0.866,0.856,0.877
Relative,2007–2021,males,55–64,4,nhl,0.831,0.822,0.839
Relative,2007–2021,males,65–74,4,nhl,0.764,0.754,0.773
Relative,2007–2021,males,75–84,4,nhl,0.639,0.626,0.652
Relative,2007–2021,males,85+,4,nhl,0.465,0.436,0.493
Relative,2007–2021,males,5–14,5,nhl,0.922,0.891,0.945
Relative,2007–2021,males,15–24,5,nhl,0.905,0.875,0.928
Relative,2007–2021,males,25–34,5,nhl,0.894,0.872,0.913
Relative,2007–2021,males,35–44,5,nhl,0.898,0.884,0.911
Relative,2007–2021,males,45–54,5,nhl,0.855,0.844,0.866
Relative,2007–2021,males,55–64,5,nhl,0.813,0.803,0.822
Relative,2007–2021,males,65–74,5,nhl,0.746,0.736,0.756
Relative,2007–2021,males,75–84,5,nhl,0.609,0.595,0.623
Relative,2007–2021,males,85+,5,nhl,0.43,0.398,0.463
Relative,2012–2016,females,5–14,1,nhl,0.863,0.72,0.936
Relative,2012–2016,females,15–24,1,nhl,0.944,0.878,0.974
Relative,2012–2016,females,25–34,1,nhl,0.963,0.926,0.981
Relative,2012–2016,females,35–44,1,nhl,0.969,0.95,0.981
Relative,2012–2016,females,45–54,1,nhl,0.952,0.938,0.963
Relative,2012–2016,females,55–64,1,nhl,0.941,0.93,0.951
Relative,2012–2016,females,65–74,1,nhl,0.911,0.899,0.922
Relative,2012–2016,females,75–84,1,nhl,0.785,0.767,0.802
Relative,2012–2016,females,85+,1,nhl,0.589,0.555,0.622
Relative,2012–2016,females,5–14,2,nhl,0.841,0.696,0.921
Relative,2012–2016,females,15–24,2,nhl,0.915,0.843,0.955
Relative,2012–2016,females,25–34,2,nhl,0.925,0.88,0.954
Relative,2012–2016,females,35–44,2,nhl,0.944,0.92,0.961
Relative,2012–2016,females,45–54,2,nhl,0.929,0.913,0.943
Relative,2012–2016,females,55–64,2,nhl,0.915,0.902,0.927
Relative,2012–2016,females,65–74,2,nhl,0.87,0.856,0.883
Relative,2012–2016,females,75–84,2,nhl,0.718,0.697,0.738
Relative,2012–2016,females,85+,2,nhl,0.515,0.478,0.551
Relative,2012–2016,females,5–14,3,nhl,0.841,0.696,0.921
Relative,2012–2016,females,15–24,3,nhl,0.906,0.831,0.949
