scenario,year,subtype,sex,duration,prev_mid,prev_p025,prev_p975,prev_mean
base,2016,dlbcl,males,3,2444.2966784305554,2423.7380958135614,2465.539708013616,2444.453838188796
base,2017,dlbcl,males,3,2487.4273937282824,2469.067099109173,2505.7540707924572,2487.2633317284312
base,2018,dlbcl,males,3,2603.505119637132,2584.69356912845,2623.5945799099313,2603.4390167388924
base,2019,dlbcl,males,3,2673.4959398373267,2652.7039345358817,2692.5231592975106,2673.440135775365
base,2020,dlbcl,males,3,2804.8344002680824,2780.06335125487,2826.4153871919802,2804.6630659909893
base,2021,dlbcl,males,3,2846.6113516506084,2818.752171887111,2870.9701888109294,2846.1553712717287
base,2022,dlbcl,males,3,2940.316093329111,2881.822242333945,2995.8472886601007,2940.1554522725946
base,2023,dlbcl,males,3,2999.8741024299275,2904.78899863047,3096.489988646378,2999.9726693599987
base,2024,dlbcl,males,3,3101.799601831059,2966.631213187507,3240.23994952232,3102.0328027398314
base,2025,dlbcl,males,3,3191.5333009873284,3052.4726971543428,3337.337234975941,3192.7873148799736
base,2026,dlbcl,males,3,3281.0464486451547,3137.3922510050347,3437.1076587024095,3284.5271499040223
base,2027,dlbcl,males,3,3372.5913522608653,3218.4380878262673,3541.325172732361,3377.854730193216
base,2028,dlbcl,males,3,3465.674179664975,3304.0874093168954,3645.809213345213,3471.287943139813
base,2029,dlbcl,males,3,3556.124435972316,3383.853109234246,3752.1379427467623,3561.9658729007883
base,2030,dlbcl,males,3,3642.4773113901924,3454.692540648588,3851.0187003246783,3648.278859537118
base,2031,dlbcl,males,3,3723.219231383112,3523.734627968176,3952.0711755612474,3729.49105487351
base,2032,dlbcl,males,3,3795.076041181973,3582.4674165648175,4046.2214717255592,3802.7710707775045
base,2033,dlbcl,males,3,3857.984583714935,3622.755799935895,4124.6665046391145,3864.106402548321
base,2034,dlbcl,males,3,3906.496988342864,3660.1776858548965,4191.040802091623,3912.6197563049222
base,2035,dlbcl,males,3,3951.741260220073,3696.9154105736416,4253.396756942412,3957.998615865629
base,2036,dlbcl,males,3,3994.9857115812156,3730.918454897379,4309.643386133435,4002.9760651270262
base,2037,dlbcl,males,3,4039.8584186973394,3759.9663291705874,4368.967864742213,4046.4741951803826
base,2038,dlbcl,males,3,4078.1604003986463,3783.50245158742,4426.167904394061,4087.517101788378
base,2039,dlbcl,males,3,4113.2884662829365,3803.72057552604,4474.888997363271,4123.049462865498
base,2040,dlbcl,males,3,4141.353132693806,3820.9686953526325,4518.489844042886,4152.358729469231
base,2041,dlbcl,males,3,4164.276846097533,3828.757438475971,4554.182360334473,4175.493340275303
base,2042,dlbcl,males,3,4182.41439663548,3838.073593972225,4589.0764278656325,4194.590405981849
base,2043,dlbcl,males,3,4197.9268884288995,3842.697738218909,4627.0395226760365,4210.527837475552
base,2044,dlbcl,males,3,4211.075941108449,3843.3299034443057,4654.9280779281,4225.086215719343
base,2045,dlbcl,males,3,4224.263038759594,3845.967416250689,4684.784170827133,4237.348772733698
base,2012,dlbcl,males,5,3246.074227347144,3223.163217355043,3269.457032711494,3246.14659691495
base,2013,dlbcl,males,5,3377.963792207712,3351.2336654380515,3403.1439868513535,3377.7893595372966
base,2014,dlbcl,males,5,3512.313434777542,3486.238775801297,3537.058894176464,3512.5116021801264
base,2015,dlbcl,males,5,3610.8496299998014,3584.596774815986,3637.189897272612,3611.1500653257226
base,2016,dlbcl,males,5,3726.0770195231553,3699.4530163913805,3755.480081384478,3726.483937283891
base,2017,dlbcl,males,5,3787.8426251751143,3761.792048278203,3813.445490739822,3787.368026755432
base,2018,dlbcl,males,5,3920.0291387067964,3891.92570405839,3944.929382685109,3919.644786635609
base,2019,dlbcl,males,5,4010.8887437195945,3981.917872318302,4037.3541607161756,4010.841442956678
base,2020,dlbcl,males,5,4177.147069352477,4146.135288118522,4206.319743517353,4176.766569784813
base,2021,dlbcl,males,5,4284.048257278164,4251.355948131186,4313.535636592632,4283.262516836871
base,2022,dlbcl,males,5,4429.301538929325,4367.333193879368,4489.560513746087,4429.697198118403
base,2023,dlbcl,males,5,4541.610159031568,4441.397858460478,4644.491897819816,4542.470062525498
base,2024,dlbcl,males,5,4685.011127334625,4549.029277760642,4825.504315782554,4685.174490442127
base,2025,dlbcl,males,5,4795.053740111572,4622.3630098456515,4978.496353348613,4795.6107382157
base,2026,dlbcl,males,5,4947.418585898965,4738.002779620206,5171.180989045177,4947.834489475499
base,2027,dlbcl,males,5,5089.889780835198,4875.822064311851,5332.700134326782,5092.0474101020955
base,2028,dlbcl,males,5,5229.831658601306,4993.34533009848,5494.769465578871,5235.674258075014
base,2029,dlbcl,males,5,5372.923571452808,5125.87638002478,5648.992261648429,5378.248676638975
base,2030,dlbcl,males,5,5512.744893043555,5244.691136549812,5811.864651144358,5517.531375618148
base,2031,dlbcl,males,5,5643.567703188059,5364.3866413095675,5976.798775758546,5650.867789237615
base,2032,dlbcl,males,5,5765.093378865456,5466.991783157897,6125.843191249837,5774.34788528421
base,2033,dlbcl,males,5,5875.293512921551,5558.934504214783,6256.327429167045,5882.848570399618
base,2034,dlbcl,males,5,5969.975882478444,5633.240039466465,6374.301195883577,5975.689419988124
base,2035,dlbcl,males,5,6048.239372517039,5694.911837270157,6487.134831374918,6053.219147087816
base,2036,dlbcl,males,5,6111.540244982783,5741.897743695904,6568.896829891769,6119.422949826517
base,2037,dlbcl,males,5,6175.329212161052,5781.534305643026,6646.434597969397,6182.8895059864135
base,2038,dlbcl,males,5,6235.701454100111,5819.93711938405,6729.879985840658,6242.871398028795
base,2039,dlbcl,males,5,6286.62806722704,5857.069892140888,6809.248489353934,6297.39673021226
base,2040,dlbcl,males,5,6330.860224474443,5885.460030396355,6871.950430035487,6345.197283185109
base,2041,dlbcl,males,5,6370.046766194225,5899.438526884763,6928.909561035203,6384.265092441053
base,2042,dlbcl,males,5,6399.715574693204,5908.4202453348325,6977.400386997094,6416.230106232167
base,2043,dlbcl,males,5,6421.805465240457,5912.711016996457,7027.540257115992,6441.716123014756
base,2044,dlbcl,males,5,6444.077055532727,5906.430489961695,7061.190142503846,6462.57620939336
base,2045,dlbcl,males,5,6462.428008322548,5903.025827625035,7104.979355876287,6480.120781715322
base,2012,dlbcl,males,10,5174.501867444913,5031.8455333503525,5312.1164616693195,5173.233412729401
base,2013,dlbcl,males,10,5371.7268591654065,5236.596539074898,5509.958613569561,5372.874091152715
base,2014,dlbcl,males,10,5564.3199309922165,5437.921902807194,5692.302524406644,5565.656454399701
base,2015,dlbcl,males,10,5750.29480879569,5625.758292061009,5876.434725988916,5751.49870385352
base,2016,dlbcl,males,10,5967.077391483579,5852.536754399091,6085.019064384113,5968.483735727736
base,2017,dlbcl,males,10,6162.946341754003,6061.169473763491,6268.49748794058,6163.791934463404
base,2018,dlbcl,males,10,6402.340370229177,6311.025005089773,6493.859074903792,6401.706770118902
base,2019,dlbcl,males,10,6623.710032588518,6539.380703030142,6712.80424912235,6622.889998057747
base,2020,dlbcl,males,10,6866.539998745133,6771.912004941418,6966.378398884468,6868.16614586382
base,2021,dlbcl,males,10,7053.375782914158,6932.525592556185,7190.960997859069,7054.344342710516
base,2022,dlbcl,males,10,7237.694726231139,7117.431862597231,7363.34078545789,7237.419469896812
base,2023,dlbcl,males,10,7440.151941002305,7301.101812043012,7580.648660293274,7440.8241694693215
base,2024,dlbcl,males,10,7634.710938088789,7452.044100071898,7797.679057386145,7633.450512149775
base,2025,dlbcl,males,10,7854.82334930801,7651.030511009441,8061.1735412529815,7855.922107559072
base,2026,dlbcl,males,10,8082.968558799099,7841.230475954404,8329.889660818808,8085.773354776212
base,2027,dlbcl,males,10,8328.309097064426,8044.507145130063,8625.902816148704,8334.362792260941
base,2028,dlbcl,males,10,8544.854601734314,8219.877124195384,8893.411539107448,8551.97315103973
base,2029,dlbcl,males,10,8787.008818948485,8418.699115558262,9189.002528933546,8794.986828539819
base,2030,dlbcl,males,10,8998.80402244267,8592.215852885245,9458.295067273795,9008.183531928642
base,2031,dlbcl,males,10,9243.19127853826,8788.745855123723,9755.554115116249,9252.308818375277
base,2032,dlbcl,males,10,9469.792199920106,8987.976905113606,10021.220622934694,9477.032774538018
base,2033,dlbcl,males,10,9675.978308189442,9161.57121650146,10269.037312598446,9686.359874276015
base,2034,dlbcl,males,10,9868.298063971815,9313.14733759653,10499.365653681312,9878.79223280316
base,2035,dlbcl,males,10,10046.909083979543,9444.211475780854,10719.933945435136,10053.310682933738
base,2036,dlbcl,males,10,10207.513129983543,9551.964153895502,10926.981454474286,10211.791115343001
base,2037,dlbcl,males,10,10348.172871110492,9635.565424707747,11117.722712271176,10353.257169449995
base,2038,dlbcl,males,10,10472.870358295255,9729.517594970252,11280.868017665485,10477.132360807836
base,2039,dlbcl,males,10,10572.565291959147,9787.62214532005,11440.793376748741,10582.842562878262
base,2040,dlbcl,males,10,10648.99985777893,9832.353025322589,11578.999787860374,10670.082815347021
base,2041,dlbcl,males,10,10715.907866683354,9867.07414050119,11692.442853085078,10738.923039413208
base,2042,dlbcl,males,10,10769.885499907508,9892.568935407944,11799.781666831954,10798.871939488823
base,2043,dlbcl,males,10,10813.464615244162,9901.693492738523,11888.907023461674,10850.059027865711
base,2044,dlbcl,males,10,10852.31131022668,9921.22208783036,11975.461839900317,10893.37150885962
base,2045,dlbcl,males,10,10891.037671433936,9925.317927032578,12064.345805107474,10929.438252503209
base,2012,dlbcl,males,40,8328.063843150361,6981.042944563935,10033.120880872715,8359.71950545619
base,2013,dlbcl,males,40,8743.100321975355,7341.111164866734,10555.243406675323,8779.586449491928
base,2014,dlbcl,males,40,9147.070486499246,7684.479361546586,11045.227536354836,9187.382031025034
base,2015,dlbcl,males,40,9551.473384651614,8033.127203222379,11534.910263541093,9593.845772864646
base,2016,dlbcl,males,40,9991.130374178443,8413.952781166481,12053.232095693496,10035.342653800635
base,2017,dlbcl,males,40,10416.618498838176,8787.665173128682,12536.438266560444,10458.685906048251
base,2018,dlbcl,males,40,10891.533018936327,9213.342579789747,13068.455835790714,10939.620562411912
base,2019,dlbcl,males,40,11333.382412276489,9625.657574854755,13582.39064920311,11391.777900274521
base,2020,dlbcl,males,40,11834.346308995442,10091.033907226107,14125.891526440482,11899.678550477416
base,2021,dlbcl,males,40,12287.782123574169,10532.537139502314,14631.307521066026,12359.055511564591
base,2022,dlbcl,males,40,12719.680967157372,10990.03833128533,15058.73956248822,12798.210208200624
base,2023,dlbcl,males,40,13171.941233910547,11458.778234475752,15500.39263733303,13246.141598480177
base,2024,dlbcl,males,40,13607.923279564922,11922.722903619393,15941.607605697936,13698.125418069187
base,2025,dlbcl,males,40,14056.331070737946,12417.959708259119,16361.66861070152,14151.21937188659
base,2026,dlbcl,males,40,14514.373085452402,12926.531790861076,16740.872298845727,14613.705442487128
base,2027,dlbcl,males,40,14986.238627927363,13440.773139443381,17135.84889303926,15072.781920481359
base,2028,dlbcl,males,40,15451.522267763172,13949.112821134851,17522.79774921008,15537.325131817415
base,2029,dlbcl,males,40,15916.571440612646,14454.668944626668,17903.78380627893,16006.65957057651
base,2030,dlbcl,males,40,16373.166648864146,14942.813125541641,18314.90711901999,16465.851850865143
base,2031,dlbcl,males,40,16842.528823364664,15433.013377580539,18679.58301646796,16921.728251293876
base,2032,dlbcl,males,40,17330.089580749285,15925.815006267198,19044.194236425235,17369.342979844736
base,2033,dlbcl,males,40,17777.753603163088,16383.333623158951,19405.487725253883,17804.22981305686
base,2034,dlbcl,males,40,18223.78795999228,16819.121002991367,19785.464050749513,18234.614643207104
base,2035,dlbcl,males,40,18644.433231215415,17259.722680902014,20073.28957809693,18647.930115728977
base,2036,dlbcl,males,40,19032.250906178073,17653.576928783186,20496.809678121223,19045.637785917475
base,2037,dlbcl,males,40,19441.072303946967,17990.45395727458,20954.42162132661,19439.651910833636
base,2038,dlbcl,males,40,19829.37161509162,18301.995743243904,21408.105980644807,19822.604550415912
base,2039,dlbcl,males,40,20196.070628899135,18595.78091398836,21848.56279657963,20194.15181731085
base,2040,dlbcl,males,40,20546.820587690618,18831.632151337766,22365.278744254443,20542.00520323101
base,2041,dlbcl,males,40,20859.119014277283,18969.63967570314,22835.281520701163,20873.412336232428
base,2042,dlbcl,males,40,21164.198887678373,19106.659525689327,23348.71886720308,21192.650099848466
base,2043,dlbcl,males,40,21462.625399962686,19166.60581469763,23817.490149775298,21488.343973721905
base,2044,dlbcl,males,40,21750.41774394628,19271.861445458435,24380.870146026034,21778.11263531684
base,2045,dlbcl,males,40,22006.408783184575,19433.656766856857,24935.427110313238,22054.271047916696
conservative,2012,dlbcl,males,2,1604.0509960214936,1591.8911345987112,1615.7678267132621,1603.966006830916
conservative,2013,dlbcl,males,2,1658.0362693979705,1640.3857117264902,1675.926230135561,1658.086604283667
conservative,2014,dlbcl,males,2,1661.960030221171,1645.9172222728855,1679.785362702078,1662.2617665954074
conservative,2015,dlbcl,males,2,1682.757257210153,1666.0532632772288,1700.3091201842074,1682.9351718231585
conservative,2016,dlbcl,males,2,1729.5286152261083,1710.3917722539836,1749.1145936122773,1729.6349765918796
conservative,2017,dlbcl,males,2,1775.5702325106956,1761.715780021373,1789.2025491740442,1775.446651168066
conservative,2018,dlbcl,males,2,1858.7694459455508,1843.317344734902,1872.552430450885,1858.3825719600013
conservative,2019,dlbcl,males,2,1919.8953049469173,1902.4257915089413,1936.2683656055087,1919.4521423981894
conservative,2020,dlbcl,males,2,1985.9778508729335,1965.615403898044,2004.643223880435,1985.5035445749143
conservative,2021,dlbcl,males,2,2033.4780007462423,2009.8489789763933,2055.805271330046,2033.1767156021485
conservative,2022,dlbcl,males,2,2059.6081272549973,2006.5703076227774,2112.7937234115057,2060.4609682468385
conservative,2023,dlbcl,males,2,2127.5566013848456,2034.7984033296732,2221.9344582738004,2127.4699117387513
conservative,2024,dlbcl,males,2,2179.028262817941,2087.3039869873787,2277.54306491961,2180.3747452942152
conservative,2025,dlbcl,males,2,2231.1255977600767,2135.6674013986726,2332.2106176432044,2231.7123938523882
conservative,2026,dlbcl,males,2,2282.3226383837464,2186.6223662901057,2388.8375147024885,2284.4386010291664
conservative,2027,dlbcl,males,2,2335.677363643683,2233.3885862941083,2450.7955910386418,2337.8323844283764
conservative,2028,dlbcl,males,2,2387.4409481225052,2277.288788107857,2511.3574761809045,2389.1064341204446
conservative,2029,dlbcl,males,2,2435.5723775923843,2317.2001442528867,2564.903891229163,2437.3796737903535
conservative,2030,dlbcl,males,2,2479.5670165882284,2352.259399278871,2623.5037218785765,2481.4051805777713
conservative,2031,dlbcl,males,2,2519.5497788778266,2386.1497424976724,2666.8561008525157,2521.3680955653554
conservative,2032,dlbcl,males,2,2556.16427921293,2415.7571223330397,2716.2828024998257,2558.631958860625
conservative,2033,dlbcl,males,2,2590.0462301517814,2446.7750674421522,2755.6764453097044,2592.256613082598
conservative,2034,dlbcl,males,2,2620.9593240135678,2468.4718783764993,2798.292532112839,2623.442732767714
conservative,2035,dlbcl,males,2,2648.4639095251414,2488.119770077297,2837.9209585580475,2653.0671960823256
conservative,2036,dlbcl,males,2,2677.178755214576,2508.4632057985586,2879.4719812461694,2682.8527753840917
conservative,2037,dlbcl,males,2,2704.3676498184223,2529.1143814666552,2918.77876044951,2712.024723645742
conservative,2038,dlbcl,males,2,2729.7833556337464,2546.3609737056145,2957.4050095160555,2738.1042925438965
conservative,2039,dlbcl,males,2,2752.163467905853,2556.9628255148527,2984.077521859593,2760.1668345578914
conservative,2040,dlbcl,males,2,2769.6160910822414,2564.251224324754,3010.0434289344607,2777.888782385115
conservative,2041,dlbcl,males,2,2783.081969557288,2568.617672005126,3038.6205782969278,2791.6174107382008
conservative,2042,dlbcl,males,2,2795.8682871046567,2571.516266578185,3064.6595578857637,2803.5545168973536
conservative,2043,dlbcl,males,2,2806.2176491616983,2570.834285652713,3088.281884085767,2814.237823897682
conservative,2044,dlbcl,males,2,2816.0282938208384,2573.620553230386,3108.9523656519805,2823.310032452233
conservative,2045,dlbcl,males,2,2823.233014163133,2575.84975149489,3129.00699863452,2831.3928864602444
conservative,2012,dlbcl,males,3,2213.23858768141,2196.723977118686,2229.1842233691095,2213.009737263484
conservative,2013,dlbcl,males,3,2304.2828480520648,2283.3119857163665,2325.618960367938,2304.3810043146927
conservative,2014,dlbcl,males,3,2360.512910797991,2340.581718616428,2381.61831431824,2360.684813674523
conservative,2015,dlbcl,males,3,2379.096437084964,2359.194481144197,2400.1933629887103,2379.405750925186
conservative,2016,dlbcl,males,3,2444.2966784305554,2423.7380958135614,2465.539708013616,2444.453838188796
conservative,2017,dlbcl,males,3,2487.4273937282824,2469.067099109173,2505.7540707924572,2487.2633317284312
conservative,2018,dlbcl,males,3,2603.505119637132,2584.69356912845,2623.5945799099313,2603.4390167388924
conservative,2019,dlbcl,males,3,2673.4959398373267,2652.7039345358817,2692.5231592975106,2673.440135775365
conservative,2020,dlbcl,males,3,2804.8344002680824,2780.06335125487,2826.4153871919802,2804.6630659909893
conservative,2021,dlbcl,males,3,2846.6113516506084,2818.752171887111,2870.9701888109294,2846.1553712717287
conservative,2022,dlbcl,males,3,2936.9723943396593,2878.584578088189,2992.350381076481,2936.9094658118966
conservative,2023,dlbcl,males,3,2987.7062262035533,2894.2664267199066,3083.150111435276,2987.6719949919984
conservative,2024,dlbcl,males,3,3072.9902722068937,2940.380933802804,3209.123565347959,3072.9203991904924
conservative,2025,dlbcl,males,3,3144.196112741849,3010.387317986231,3287.759177758214,3145.8149301053754
conservative,2026,dlbcl,males,3,3216.9785207369077,3077.4233075397296,3367.9391668921617,3218.6526202975647
conservative,2027,dlbcl,males,3,3290.5654194168337,3145.5101959284707,3448.5940481983716,3291.994880384338
conservative,2028,dlbcl,males,3,3361.8339061156894,3211.703536005142,3527.7936059465096,3364.3880621558487
conservative,2029,dlbcl,males,3,3430.8303995604165,3268.4584962494023,3607.778753844582,3433.0416457869665
conservative,2030,dlbcl,males,3,3494.964793598263,3325.200719604113,3682.2373229151667,3496.482752516388
conservative,2031,dlbcl,males,3,3551.907278249524,3368.6293394014015,3756.193448147132,3554.043598885313
conservative,2032,dlbcl,males,3,3604.190491696072,3408.708561364226,3823.208632072218,3606.973215119989
conservative,2033,dlbcl,males,3,3650.8266438134824,3449.413955777812,3883.900094169396,3654.601870066985
conservative,2034,dlbcl,males,3,3694.1287931248494,3488.0955632607865,3941.5611160470057,3698.311298365285
conservative,2035,dlbcl,males,3,3734.2349946182894,3516.1585757076896,3992.3376885584285,3739.2211943088278
conservative,2036,dlbcl,males,3,3773.758568198641,3548.304871163871,4045.3311359171166,3779.8929132640765
conservative,2037,dlbcl,males,3,3813.4872247128615,3569.9839342017467,4100.384460172001,3819.1725646199575
conservative,2038,dlbcl,males,3,3850.1000954557794,3591.7599313396263,4149.837761736278,3856.116043642397
conservative,2039,dlbcl,males,3,3881.680300291563,3607.601608013513,4197.690070824269,3887.9227303798816
conservative,2040,dlbcl,males,3,3907.481940782098,3618.0950820844914,4241.8398564869885,3913.945495626253
conservative,2041,dlbcl,males,3,3928.9805312491853,3625.581665781804,4278.338514717714,3934.3157955834185
conservative,2042,dlbcl,males,3,3946.0059936935522,3630.6766102113143,4311.697625789108,3951.128012273104
conservative,2043,dlbcl,males,3,3959.3732052810537,3630.5072040462524,4345.016396817225,3965.1438967506037
conservative,2044,dlbcl,males,3,3972.5610075654326,3629.988757324139,4369.287776439422,3977.9963758131034
conservative,2045,dlbcl,males,3,3981.1226707486785,3628.3856512123134,4390.44511352321,3988.70394709428
conservative,2012,dlbcl,males,5,3246.074227347144,3223.163217355043,3269.457032711494,3246.14659691495
conservative,2013,dlbcl,males,5,3377.963792207712,3351.2336654380515,3403.1439868513535,3377.7893595372966
conservative,2014,dlbcl,males,5,3512.313434777542,3486.238775801297,3537.058894176464,3512.5116021801264
conservative,2015,dlbcl,males,5,3610.8496299998014,3584.596774815986,3637.189897272612,3611.1500653257226
conservative,2016,dlbcl,males,5,3726.0770195231553,3699.4530163913805,3755.480081384478,3726.483937283891
conservative,2017,dlbcl,males,5,3787.8426251751143,3761.792048278203,3813.445490739822,3787.368026755432
conservative,2018,dlbcl,males,5,3920.0291387067964,3891.92570405839,3944.929382685109,3919.644786635609
conservative,2019,dlbcl,males,5,4010.8887437195945,3981.917872318302,4037.3541607161756,4010.841442956678
conservative,2020,dlbcl,males,5,4177.147069352477,4146.135288118522,4206.319743517353,4176.766569784813
conservative,2021,dlbcl,males,5,4284.048257278164,4251.355948131186,4313.535636592632,4283.262516836871
conservative,2022,dlbcl,males,5,4425.9680762765,4365.236436785341,4486.294162782224,4426.451211657705
conservative,2023,dlbcl,males,5,4529.687368774641,4431.422113872686,4630.247121655156,4530.169388157498
conservative,2024,dlbcl,males,5,4655.678949142045,4523.951064692774,4796.769233368145,4656.062086892788
conservative,2025,dlbcl,males,5,4740.695155750642,4571.628628179004,4921.446330412888,4741.25929186389
conservative,2026,dlbcl,males,5,4858.139672381885,4654.888746356202,5079.232809634486,4860.007983413053
conservative,2027,dlbcl,males,5,4965.08749095372,4759.814914129389,5198.612228829122,4968.854561267029
conservative,2028,dlbcl,males,5,5073.209044403373,4848.919858135065,5310.973882451195,5075.265085529733
conservative,2029,dlbcl,males,5,5175.698151596616,4938.482391338563,5430.47836116712,5178.776747999425
conservative,2030,dlbcl,males,5,5273.165965506336,5023.854461050436,5548.973556011679,5277.299557965998
conservative,2031,dlbcl,males,5,5363.781188079209,5101.99204484835,5661.654098996267,5368.3110956775345
conservative,2032,dlbcl,males,5,5447.191592302665,5170.202802388303,5762.554959230949,5452.086775985818
conservative,2033,dlbcl,males,5,5522.1489231606965,5234.92364683102,5856.461325526908,5526.988630378546
conservative,2034,dlbcl,males,5,5588.356555608621,5284.284043058889,5943.54153948644,5594.630488206814
conservative,2035,dlbcl,males,5,5647.930381573914,5327.722975680214,6025.560798259937,5656.30447229187
conservative,2036,dlbcl,males,5,5708.018640372571,5371.9010447995,6110.749299736445,5715.075615002185
conservative,2037,dlbcl,males,5,5761.403839879368,5407.318429929842,6180.7821057477195,5771.356652859459
conservative,2038,dlbcl,males,5,5813.675593397374,5441.15132441732,6251.37174296213,5824.404794313817
conservative,2039,dlbcl,males,5,5861.820919633114,5470.113259826596,6317.497923255624,5872.369664223331
conservative,2040,dlbcl,males,5,5904.1096966538735,5494.099268097998,6382.024869499321,5914.125366346073
conservative,2041,dlbcl,males,5,5938.853709837378,5507.853694928141,6438.115148562584,5947.952108414221
conservative,2042,dlbcl,males,5,5965.38890403454,5508.278547837306,6496.703083918807,5975.52406686857
conservative,2043,dlbcl,males,5,5986.147974494405,5513.8959768482855,6544.453712870709,5997.421390556413
conservative,2044,dlbcl,males,5,6003.21592689671,5506.091889092197,6576.443997688115,6015.325477381823
conservative,2045,dlbcl,males,5,6017.434469529337,5502.853615065898,6619.448865113132,6030.349655143439
conservative,2012,dlbcl,males,10,5174.501867444913,5031.8455333503525,5312.1164616693195,5173.233412729401
conservative,2013,dlbcl,males,10,5371.7268591654065,5236.596539074898,5509.958613569561,5372.874091152715
conservative,2014,dlbcl,males,10,5564.3199309922165,5437.921902807194,5692.302524406644,5565.656454399701
conservative,2015,dlbcl,males,10,5750.29480879569,5625.758292061009,5876.434725988916,5751.49870385352
conservative,2016,dlbcl,males,10,5967.077391483579,5852.536754399091,6085.019064384113,5968.483735727736
conservative,2017,dlbcl,males,10,6162.946341754003,6061.169473763491,6268.49748794058,6163.791934463404
conservative,2018,dlbcl,males,10,6402.340370229177,6311.025005089773,6493.859074903792,6401.706770118902
conservative,2019,dlbcl,males,10,6623.710032588518,6539.380703030142,6712.80424912235,6622.889998057747
conservative,2020,dlbcl,males,10,6866.539998745133,6771.912004941418,6966.378398884468,6868.16614586382
conservative,2021,dlbcl,males,10,7053.375782914158,6932.525592556185,7190.960997859069,7054.344342710516
conservative,2022,dlbcl,males,10,7234.415855460632,7114.551031129958,7359.522869134002,7234.173483436114
conservative,2023,dlbcl,males,10,7428.417090866549,7289.572437764533,7566.108534124239,7428.523495101322
conservative,2024,dlbcl,males,10,7604.960205834854,7427.05254928842,7768.489746513055,7604.3381086004365
conservative,2025,dlbcl,males,10,7799.110720156482,7597.711154166936,8001.482143412953,7801.570661207263
conservative,2026,dlbcl,males,10,7994.60054844743,7763.982104629197,8241.834376929104,7997.9468487137665
conservative,2027,dlbcl,males,10,8199.686909517572,7922.904075649115,8489.607138760402,8204.087803953988
conservative,2028,dlbcl,males,10,8365.099991408439,8049.501987952141,8692.70096936322,8370.08817849994
conservative,2029,dlbcl,males,10,8545.376279834874,8195.245837548788,8920.324308461486,8552.130630764432
conservative,2030,dlbcl,males,10,8687.245134413679,8311.015578638311,9109.408058387779,8694.906702365775
conservative,2031,dlbcl,males,10,8848.162506339635,8437.111406367649,9316.785499209205,8859.005454644026
conservative,2032,dlbcl,males,10,8993.973691584837,8567.388659328533,9482.045002504065,9004.710873363761
conservative,2033,dlbcl,males,10,9127.944937893491,8679.551322960595,9652.235860625175,9139.54617309843
conservative,2034,dlbcl,males,10,9250.827534304404,8786.406671786863,9811.234704518018,9264.396291833718
conservative,2035,dlbcl,males,10,9365.0470173134,8865.833225408269,9957.325312722833,9379.281765938966
conservative,2036,dlbcl,males,10,9467.9503760798,8938.317709837944,10097.27422276793,9485.360914326213
conservative,2037,dlbcl,males,10,9562.719503403605,9007.417944652896,10227.735745834168,9582.390347805027
conservative,2038,dlbcl,males,10,9649.514554786809,9065.581397492946,10345.919390869829,9669.846014710869
conservative,2039,dlbcl,males,10,9726.224471653672,9100.610366134984,10459.205334687204,9747.341465486435
conservative,2040,dlbcl,males,10,9792.161379420188,9139.112965799632,10560.004606010249,9814.786412834923
conservative,2041,dlbcl,males,10,9854.118382512515,9170.561935460388,10654.396728655931,9872.493559102217
conservative,2042,dlbcl,males,10,9903.382895787643,9184.082109779547,10738.688376385317,9922.522493561559
conservative,2043,dlbcl,males,10,9937.61789674428,9189.411909397488,10825.886466193142,9964.90661185635
conservative,2044,dlbcl,males,10,9974.783579377083,9194.043512888198,10913.339765731555,10000.422765388967
conservative,2045,dlbcl,males,10,10006.670250627041,9191.656737342211,10990.500019333176,10029.599994313541
conservative,2012,dlbcl,males,40,8328.063843150361,6981.042944563935,10033.120880872715,8359.71950545619
conservative,2013,dlbcl,males,40,8743.100321975355,7341.111164866734,10555.243406675323,8779.586449491928
conservative,2014,dlbcl,males,40,9147.070486499246,7684.479361546586,11045.227536354836,9187.382031025034
conservative,2015,dlbcl,males,40,9551.473384651614,8033.127203222379,11534.910263541093,9593.845772864646
conservative,2016,dlbcl,males,40,9991.130374178443,8413.952781166481,12053.232095693496,10035.342653800635
conservative,2017,dlbcl,males,40,10416.618498838176,8787.665173128682,12536.438266560444,10458.685906048251
conservative,2018,dlbcl,males,40,10891.533018936327,9213.342579789747,13068.455835790714,10939.620562411912
conservative,2019,dlbcl,males,40,11333.382412276489,9625.657574854755,13582.39064920311,11391.777900274521
conservative,2020,dlbcl,males,40,11834.346308995442,10091.033907226107,14125.891526440482,11899.678550477416
conservative,2021,dlbcl,males,40,12287.782123574169,10532.537139502314,14631.307521066026,12359.055511564591
conservative,2022,dlbcl,males,40,12716.295394615407,10986.683097364974,15055.867939309763,12794.964221739927
conservative,2023,dlbcl,males,40,13157.945440426265,11444.935621763123,15487.07985856879,13233.840924112177
conservative,2024,dlbcl,males,40,13575.559786108075,11896.377513408548,15910.38354665789,13669.013014519847
conservative,2025,dlbcl,males,40,13999.921902271064,12366.796482029567,16300.367114793742,14096.867925534782
conservative,2026,dlbcl,males,40,14426.562341802735,12846.101606729417,16667.743329200515,14525.878936424682
conservative,2027,dlbcl,males,40,14857.571254272094,13300.905742600806,17003.439467563625,14942.506932174405
