year,prev_mid,prev_p025,prev_p975,prev_mean,duration,subtype,sex
2033,2699.585806474495,2535.7959844272614,2890.19868060487,2701.566998787431,2,dlbcl,males
2034,2732.3566347919827,2557.547580760189,2934.1598146700726,2733.674851410979,2,dlbcl,males
2035,2764.9041397600286,2579.850269310293,2980.9287854081904,2765.0573478146107,2,dlbcl,males
2036,2795.821846163279,2601.48725408049,3026.0828081878,2796.9967812537575,2,dlbcl,males
2037,2826.245719573012,2617.0862079824483,3069.801172881466,2828.297919839096,2,dlbcl,males
2038,2851.70945839585,2635.239023630836,3109.933081733376,2856.322074605208,2,dlbcl,males
2039,2874.378770715024,2649.603950763196,3145.885427256646,2880.0711255746255,2,dlbcl,males
2040,2893.1069775201368,2654.2146825114587,3178.232903682531,2899.1380823390696,2,dlbcl,males
2041,2906.569489271938,2653.994465298064,3204.7291943359105,2913.8657693986443,2,dlbcl,males
2042,2915.804859347293,2653.2313318098268,3230.410462597562,2924.487117373945,2,dlbcl,males
2043,2922.0737577524606,2649.438678143809,3257.806901330318,2931.7635618393288,2,dlbcl,males
2044,2929.063694911396,2649.1709003201513,3282.86701082229,2938.5882376102627,2,dlbcl,males
2045,2932.613907296146,2648.5563956400306,3304.6666256148183,2946.542939883379,2,dlbcl,males
2012,2212.6883729397578,2197.3224479284327,2230.520867854248,2213.0339794318534,3,dlbcl,males
2013,2304.399755207587,2283.999092388942,2325.2039901010917,2304.425282243998,3,dlbcl,males
2014,2361.8401465212983,2338.1682239702964,2381.4331615775072,2361.0312532052258,3,dlbcl,males
2015,2380.5227439061255,2356.4674032571174,2399.679969835142,2379.6537280608454,3,dlbcl,males
2016,2445.2716974491495,2420.737872697793,2465.610661753586,2444.5709400227233,3,dlbcl,males
2017,2487.6453790843852,2465.443620827237,2505.2897179404385,2487.184472081159,3,dlbcl,males
2018,2603.3507061268438,2581.5789438914435,2623.5791983463905,2603.1533187017376,3,dlbcl,males
2019,2672.8931818633355,2653.640355545568,2692.794221839528,2672.6127673280325,3,dlbcl,males
2020,2803.865616280812,2781.5402194474086,2826.566754483479,2803.6802529666597,3,dlbcl,males
2021,2844.954410403896,2819.987152878928,2870.7911505590123,2844.9940227918732,3,dlbcl,males
2022,2939.037881518101,2879.711007589107,2997.4013629436877,2938.1934829221914,3,dlbcl,males
2023,2996.6845981117826,2897.8298159629076,3099.4245143780545,2997.2353535747225,3,dlbcl,males
2024,3097.706979973261,2953.582302374979,3240.8484816894133,3098.4245503721545,3,dlbcl,males
2025,3187.3897007096116,3041.0142310153055,3339.411195887353,3188.7828967573755,3,dlbcl,males
2026,3276.8935404579606,3130.6284921491842,3439.566643414284,3280.133712836669,3,dlbcl,males
2027,3368.2358693903075,3220.060524591335,3543.45104317608,3373.0992628727477,3,dlbcl,males
2028,3462.170600473975,3302.2341554150403,3650.549612624161,3466.1991725606113,3,dlbcl,males
2029,3549.593098459411,3379.3148430035817,3755.930308500922,3556.544031816427,3,dlbcl,males
2030,3636.456278507463,3453.091451207821,3858.2199438898056,3642.4948484059014,3,dlbcl,males
2031,3716.4195467286954,3521.913342278987,3955.569145993228,3723.278476248361,3,dlbcl,males
2032,3788.3637185136154,3581.1466044921594,4044.2347781337353,3795.185144617049,3,dlbcl,males
2033,3846.0572581960782,3622.661276940605,4125.621414992702,3854.3004946608266,3,dlbcl,males
2034,3893.530593558688,3652.2049274246683,4188.823553560745,3900.242951546472,3,dlbcl,males
2035,3935.28533776978,3682.958716791259,4249.909062456019,3944.019203040018,3,dlbcl,males
2036,3980.5338509688395,3716.8019788299985,4314.17232941357,3988.3163969828474,3,dlbcl,males
2037,4022.582975583515,3740.668517384439,4367.956402258513,4031.551642152696,3,dlbcl,males
2038,4063.7610690306155,3766.5942196841456,4427.670667403334,4072.303833384981,3,dlbcl,males
2039,4098.503383209538,3790.02153723911,4482.285151220552,4107.519237902897,3,dlbcl,males
2040,4125.798433405297,3805.7478663615016,4536.459984627206,4136.4613924585055,3,dlbcl,males
2041,4147.843784288551,3811.733948722884,4582.706847489206,4159.16103932825,3,dlbcl,males
2042,4161.783760966539,3813.5174760798745,4621.409128712496,4175.724414918918,3,dlbcl,males
2043,4172.096077177423,3812.8934916538383,4652.083376021496,4187.192773760615,3,dlbcl,males
2044,4178.999408209405,3811.663969875641,4679.702273127466,4196.524626830337,3,dlbcl,males
2045,4186.874349058143,3806.6168890147446,4707.042423256809,4205.8202977506135,3,dlbcl,males
2012,3246.21765710879,3222.3970191229587,3270.5445389182555,3246.103679640245,5,dlbcl,males
2013,3377.728208633487,3351.280501808788,3403.8969946296406,3377.7225327580522,5,dlbcl,males
2014,3513.506807853383,3484.5337915103405,3536.869194989044,3512.848210723981,5,dlbcl,males
2015,3612.1103534077783,3581.7735883547775,3635.4599669167674,3611.4911534008297,5,dlbcl,males
2016,3727.548095600841,3696.8759221617456,3754.4086501868333,3726.9603076680232,5,dlbcl,males
2017,3788.429628941787,3760.2972525470555,3812.855709101767,3787.7372156677134,5,dlbcl,males
2018,3920.174283184775,3890.3834866113693,3947.6474104465756,3919.7961410250196,5,dlbcl,males
2019,4010.7403622757183,3981.6499011013084,4037.165356281061,4010.5584080093868,5,dlbcl,males
2020,4176.547307852989,4149.341202947187,4206.3614326935385,4176.535635977433,5,dlbcl,males
2021,4282.510222393296,4251.688110259006,4313.121477977438,4282.477677997018,5,dlbcl,males
2022,4428.751225049684,4365.809952819203,4488.245876028387,4428.231640204921,5,dlbcl,males
2023,4540.241933197602,4435.447890320912,4645.2653914131,4540.310746515587,5,dlbcl,males
2024,4682.152201636177,4534.674952080371,4826.604191454195,4682.331278971794,5,dlbcl,males
2025,4791.156773994708,4606.889520281929,4976.18886006281,4791.810349375437,5,dlbcl,males
2026,4940.750256854497,4717.8316746740575,5170.69538088901,4943.210169058499,5,dlbcl,males
2027,5084.252718093441,4857.776890384776,5333.678129817837,5087.0819351332375,5,dlbcl,males
2028,5225.244902394121,4985.046929224627,5494.728343986245,5230.392256141946,5,dlbcl,males
2029,5366.5736490526,5112.872692222759,5654.335189664172,5372.669932373607,5,dlbcl,males
2030,5506.450975023538,5231.776465629308,5813.9025424075835,5511.645062443544,5,dlbcl,males
2031,5639.619664142336,5350.00913095255,5977.651919025232,5644.626822363961,5,dlbcl,males
2032,5761.432411677189,5452.7354537419205,6125.784140077005,5766.796197858719,5,dlbcl,males
2033,5864.595596482062,5541.21018933957,6260.7741605163565,5873.118511956539,5,dlbcl,males
2034,5954.6298115436875,5608.510354613897,6376.50331082611,5963.379543536423,5,dlbcl,males
2035,6028.967656186441,5656.964575189075,6471.805348638358,6038.3895391401375,5,dlbcl,males
2036,6091.231864814373,5692.3447755329935,6558.8869868539805,6102.091995930393,5,dlbcl,males
2037,6151.2630412985545,5733.165254018682,6653.692977726417,6163.959382648997,5,dlbcl,males
2038,6209.553319575931,5769.403747590714,6735.036669486903,6223.178406750753,5,dlbcl,males
2039,6263.8865929792655,5810.94024817148,6807.274224279829,6277.295788040033,5,dlbcl,males
2040,6308.54438322777,5843.409299102834,6882.816558462084,6324.592921268107,5,dlbcl,males
2041,6342.653134624051,5865.482965020939,6949.202987749912,6363.039746865192,5,dlbcl,males
2042,6371.896262414411,5873.223939713811,7006.132130309562,6392.2315951754235,5,dlbcl,males
2043,6388.916656232829,5866.702477752094,7055.127658927746,6412.939811404788,5,dlbcl,males
2044,6404.594126946995,5858.001120835121,7100.3602636106125,6428.192698149136,5,dlbcl,males
2045,6412.012168908253,5859.102371809378,7151.435455569684,6440.387898203931,5,dlbcl,males
2012,5170.4475435579625,5035.365505475365,5309.791289255752,5170.187572719949,10,dlbcl,males
2013,5369.1498791364265,5240.661699578524,5509.407023347944,5369.724591862197,10,dlbcl,males
2014,5561.159254464124,5441.126615219902,5696.501947458574,5562.887662184037,10,dlbcl,males
2015,5748.749213389407,5630.150711627565,5876.51657756165,5748.607120238842,10,dlbcl,males
2016,5965.889386544086,5853.837728230927,6091.815132566831,5965.769346264079,10,dlbcl,males
2017,6161.21384444843,6061.397449619533,6270.962050298844,6160.97631928612,10,dlbcl,males
2018,6396.946876828131,6309.705773288252,6492.775862987503,6398.572962382959,10,dlbcl,males
2019,6618.45793313373,6533.741861008785,6711.346872897306,6619.110912374658,10,dlbcl,males
2020,6863.9616485240595,6771.566241590559,6966.051655856464,6864.139581570675,10,dlbcl,males
2021,7050.118752127807,6929.012926296247,7177.8781054074825,7049.255116573081,10,dlbcl,males
2022,7228.932120997482,7113.396046828284,7364.7253668594285,7231.942818245527,10,dlbcl,males
2023,7433.123147128463,7303.531107217813,7575.661899337603,7434.89211868667,10,dlbcl,males
2024,7624.2501077768065,7465.810105395445,7793.120749172473,7627.213867914032,10,dlbcl,males
2025,7846.599206311985,7654.65869399482,8055.372418614556,7849.120308531629,10,dlbcl,males
2026,8076.334415102654,7834.815508252115,8342.839943065495,8078.70966274832,10,dlbcl,males
2027,8324.989844221012,8040.360611216792,8632.776163764061,8326.504200672127,10,dlbcl,males
2028,8538.14856432332,8217.818830035267,8904.202285479374,8543.238908812344,10,dlbcl,males
2029,8775.545073005565,8415.325644238015,9192.584086031284,8785.553112915382,10,dlbcl,males
2030,8984.310079790976,8575.003240105207,9466.932558089984,8998.00555790326,10,dlbcl,males
2031,9222.520975909021,8759.470014764167,9772.533129713926,9241.382000042897,10,dlbcl,males
2032,9447.847845638178,8946.384796296701,10038.698282519876,9464.729341383358,10,dlbcl,males
2033,9652.67691384584,9110.910415254797,10289.435801081472,9671.796172014387,10,dlbcl,males
2034,9839.081791385026,9251.28333217979,10544.19536432754,9861.523791963136,10,dlbcl,males
2035,10011.333917375303,9366.609685427295,10767.172472453156,10033.274935407364,10,dlbcl,males
2036,10161.400041807934,9477.614752376592,10989.358501895567,10188.862179927493,10,dlbcl,males
2037,10302.24160611441,9569.901920558597,11190.334186929249,10327.351499509345,10,dlbcl,males
2038,10423.247344465542,9642.293605671775,11374.482584562624,10448.249253793467,10,dlbcl,males
2039,10524.016883534328,9709.626149787524,11541.120775334031,10551.014047119828,10,dlbcl,males
2040,10602.11915201652,9748.95376721419,11676.53573563957,10635.342361769875,10,dlbcl,males
2041,10660.081490201308,9777.752516894607,11789.455082833285,10701.2698812559,10,dlbcl,males
2042,10711.31640474436,9798.859725325412,11901.920461154976,10756.955743025368,10,dlbcl,males
2043,10755.259456196247,9810.23275423415,11985.330411749454,10802.6292475574,10,dlbcl,males
2044,10792.41130954227,9802.878452553286,12070.612702469472,10839.91889581412,10,dlbcl,males
2045,10819.337601441028,9804.955171581636,12172.210908285944,10870.143049490453,10,dlbcl,males
2012,8293.111453731652,6951.867240322022,9897.409168031,8328.215900766241,40,dlbcl,males
2013,8707.439483620616,7318.255497266922,10398.53104617152,8745.731806628208,40,dlbcl,males
2014,9110.629073910273,7644.07504729227,10908.263990274723,9151.586442930922,40,dlbcl,males
2015,9501.655149607202,7988.022170976871,11397.726854516111,9555.62980223949,40,dlbcl,males
2016,9931.556208491282,8364.008786564349,11915.149358741091,9994.880228815327,40,dlbcl,males
2017,10342.629348316146,8728.28564333494,12417.24305018495,10415.617513533507,40,dlbcl,males
2018,10811.254600661956,9164.769306526407,12978.803741721293,10893.796339327218,40,dlbcl,males
2019,11246.68093014852,9583.017616897188,13492.801951975009,11342.943821303417,40,dlbcl,males
2020,11733.415535027882,10061.835129427544,14056.031675960852,11848.284760559503,40,dlbcl,males
2021,12177.987493427694,10466.826996122212,14562.214724441783,12304.440957534656,40,dlbcl,males
2022,12610.264178756817,10952.249606128524,14994.446511117794,12741.695781764787,40,dlbcl,males
2023,13064.488291908787,11388.649898803438,15426.500254717654,13187.776046343759,40,dlbcl,males
2024,13516.81274075947,11878.30881221983,15873.409142971077,13638.076299859107,40,dlbcl,males
2025,13974.961039860129,12382.423194431927,16294.930122980224,14089.44561920545,40,dlbcl,males
2026,14445.021077760659,12855.984257652064,16665.785943993385,14550.453658706909,40,dlbcl,males
2027,14900.707247593215,13347.364898287029,17044.57902342326,15008.052688039013,40,dlbcl,males
2028,15365.102155985056,13910.388479165596,17414.113302487825,15471.547052631204,40,dlbcl,males
2029,15852.679360637252,14408.361914018244,17788.466726376224,15939.932213087197,40,dlbcl,males
2030,16339.468292206599,14933.491426695342,18177.55727524179,16398.402950342486,40,dlbcl,males
2031,16781.92929925725,15412.012612077831,18571.83959442373,16853.767989592616,40,dlbcl,males
2032,17250.67102954971,15904.79688225499,18939.648014213966,17300.259773149774,40,dlbcl,males
2033,17676.26213994641,16413.769923269752,19294.967769276413,17733.48237030831,40,dlbcl,males
2034,18120.774427236698,16854.41425553151,19639.10612593576,18161.728403931884,40,dlbcl,males
2035,18541.218965999196,17265.686288059398,20055.383122321986,18573.23991149862,40,dlbcl,males
2036,18933.957061352834,17680.86936668297,20464.130562622315,18969.61904918667,40,dlbcl,males
2037,19337.854565809313,18017.58245981909,20912.389332456565,19362.408513252693,40,dlbcl,males
2038,19707.12622247179,18320.585695175578,21355.98571758619,19744.079282579263,40,dlbcl,males
2039,20076.35256618554,18581.878016609186,21875.759968461105,20114.454966939415,40,dlbcl,males
2040,20406.955058087035,18779.213679548215,22354.06706379673,20461.279628941422,40,dlbcl,males
2041,20729.36123589388,18933.50848661487,22929.48723676884,20791.359079900936,40,dlbcl,males
2042,21040.239244153017,19083.796823031767,23482.225943575108,21107.25529069511,40,dlbcl,males
2043,21293.43183175363,19175.444999026386,23998.016924737898,21397.611495260175,40,dlbcl,males
2044,21564.595689081976,19201.711749192043,24547.23155794194,21681.262201459667,40,dlbcl,males
2045,21815.972048452124,19213.422699380713,25068.456053503724,21951.229776027267,40,dlbcl,males
2012,1199.7498542630838,1187.7145712112915,1210.3080771472987,1199.6114794950824,2,dlbcl,females
2013,1212.2881804055512,1197.0998756403121,1227.1039616417281,1212.3330776171513,2,dlbcl,females
2014,1275.243187266347,1260.1460633253187,1289.419529316732,1275.126020697224,2,dlbcl,females
2015,1312.1676554202554,1295.7459857749152,1327.6637204585757,1312.0214324083238,2,dlbcl,females
2016,1297.1046793177907,1281.0642611481994,1312.6514079745734,1297.180017894184,2,dlbcl,females
2017,1317.9923398544506,1306.6428447484961,1329.6962861987645,1317.991782053921,2,dlbcl,females
2018,1312.8762174029625,1300.1018558607398,1325.9993770414376,1313.027618284505,2,dlbcl,females
2019,1380.128517774877,1365.0707441478278,1395.3791233420075,1380.3084309460633,2,dlbcl,females
2020,1478.7995852018496,1461.235657012431,1497.260657346562,1478.7382104722901,2,dlbcl,females
2021,1539.2191363627257,1518.6411442476053,1560.1499347563852,1539.087706172705,2,dlbcl,females
2022,1577.086669884999,1527.0843888777438,1626.617463741955,1577.5888792498477,2,dlbcl,females
2023,1608.2819389516822,1523.3837640495838,1694.35136887598,1608.9248920323892,2,dlbcl,females
2024,1650.1462420290675,1561.5239243403369,1739.4836628044086,1649.91004239943,2,dlbcl,females
2025,1689.79011890651,1596.3388136429737,1784.0326423471354,1690.6181227741213,2,dlbcl,females
2026,1732.1056769692627,1634.9553297458442,1832.7282654049914,1732.5364717634943,2,dlbcl,females
2027,1774.7352654363797,1670.3295144255783,1882.2133229447904,1774.9476578669442,2,dlbcl,females
2028,1815.6800415889957,1705.3103628400338,1931.271931940461,1816.341647749517,2,dlbcl,females
2029,1855.4423660050988,1738.4773839952231,1977.3385730501154,1856.6836423787772,2,dlbcl,females
2030,1892.8560021741705,1771.5082277952404,2025.3779944200178,1895.6616255172437,2,dlbcl,females
2031,1929.7721540264454,1799.6379069347324,2072.8245797949644,1933.2879946712233,2,dlbcl,females
2032,1965.3609214078742,1825.8923085281413,2115.6902182668605,1967.889104805382,2,dlbcl,females
2033,1995.2707992600945,1847.8613506534846,2151.5533292781865,1997.0846344099343,2,dlbcl,females
2034,2024.014839289973,1869.621092724009,2189.6072362060145,2026.4380094947014,2,dlbcl,females
2035,2053.7362590775433,1889.2208778720874,2228.290635837692,2056.2901538413994,2,dlbcl,females
2036,2084.9424881348104,1909.675403385816,2269.4653904010383,2087.268025206443,2,dlbcl,females
2037,2115.9941553429853,1932.3026284825685,2312.7065861402025,2118.4743627738776,2,dlbcl,females
2038,2144.5300530848726,1951.368148194072,2353.9751028134965,2148.3266364247656,2,dlbcl,females
2039,2172.8233265711324,1967.870032639219,2393.443247658959,2176.4418027106226,2,dlbcl,females
2040,2199.879481061614,1983.3418941027012,2431.2877695008006,2202.766847188626,2,dlbcl,females
2041,2224.1680526565824,1993.477327927025,2470.363007971958,2227.4524612279283,2,dlbcl,females
2042,2245.0354862915606,2002.9952615717098,2512.184558182141,2250.889501936471,2,dlbcl,females
2043,2268.02304704742,2012.3363619959507,2553.6308981634406,2273.6780835963777,2,dlbcl,females
2044,2292.6405284227308,2026.644038379746,2593.063449236576,2296.6860023108934,2,dlbcl,females
2045,2314.5976946120354,2042.352691889942,2628.015497290019,2320.325290231949,2,dlbcl,females
2012,1674.5404793020289,1660.0143506609459,1688.7211236133116,1674.5380372172142,3,dlbcl,females
2013,1713.772944164012,1696.2104290696968,1731.4674596865284,1714.054526274958,3,dlbcl,females
2014,1788.0248456506579,1768.1554689195073,1806.028968264404,1787.7086070835612,3,dlbcl,females
2015,1821.2112567641507,1801.6725815189643,1839.042611655396,1821.0276193189716,3,dlbcl,females
2016,1862.6670510594122,1843.570956134461,1880.64230922043,1862.272596571031,3,dlbcl,females
2017,1866.362672594879,1850.7297639456274,1881.7907667627535,1865.967574983011,3,dlbcl,females
2018,1867.7354080889945,1850.430362847966,1884.7091357593463,1867.890465304221,3,dlbcl,females
2019,1949.3877502601717,1931.0793921951101,1966.625349611094,1949.1661096890507,3,dlbcl,females
2020,2033.9339019117447,2013.4188633111883,2054.5224438116215,2033.7974278235877,3,dlbcl,females
2021,2165.495395570331,2142.8818089135602,2189.43744422107,2165.534281614873,3,dlbcl,females
2022,2233.5952165683275,2182.6328976872805,2285.918159559328,2232.9384732152007,3,dlbcl,females
2023,2288.4177332754293,2204.136606697553,2378.0103641226324,2287.9920770877216,3,dlbcl,females
2024,2337.032367234011,2219.324035648762,2460.5255678950552,2338.640424500497,3,dlbcl,females
2025,2397.635851928786,2272.6590823872975,2527.6310849194547,2399.2278781714926,3,dlbcl,females
2026,2460.5154775056762,2328.7637241743123,2593.7885592209727,2460.6575906156518,3,dlbcl,females
2027,2521.873430370867,2383.1831226426107,2667.08732993927,2522.939131246462,3,dlbcl,females
2028,2583.3685302236822,2436.621581797907,2743.5353461511077,2585.23225248926,3,dlbcl,females
2029,2645.254689675884,2487.5294002676455,2816.5310281272536,2646.169769220282,3,dlbcl,females
2030,2702.7830594522693,2537.411837443863,2886.3553297149583,2705.3902307523617,3,dlbcl,females
2031,2759.193697421802,2582.532515326957,2956.8911080053504,2762.70174358373,3,dlbcl,females
2032,2813.0441915715387,2623.145859587368,3023.3537835438456,2816.4000848503015,3,dlbcl,females
2033,2858.4056340541565,2659.7323070824673,3085.077720351306,2864.237401159512,3,dlbcl,females
2034,2899.9970220075857,2687.9863275511125,3139.820609145977,2905.665606835552,3,dlbcl,females
2035,2942.4633493558617,2714.7492778128403,3201.924369942027,2947.510279893306,3,dlbcl,females
2036,2984.9500860104845,2746.8183477616303,3260.53149686696,2990.877718560201,3,dlbcl,females
2037,3028.9440593511995,2778.515880802058,3319.468346896275,3034.5730911452047,3,dlbcl,females
2038,3071.380184458594,2806.4995899767923,3376.196830964584,3077.784853588631,3,dlbcl,females
2039,3113.2999575054864,2833.9368340529186,3434.353545873866,3118.766411446224,3,dlbcl,females
2040,3152.1106256991134,2859.0166155218667,3489.9605429195526,3157.365575275978,3,dlbcl,females
2041,3188.026154708445,2880.9685589600067,3543.5957324773503,3193.573237791112,3,dlbcl,females
2042,3221.7655022381996,2903.5396583431398,3598.452303974874,3227.8566385707613,3,dlbcl,females
2043,3253.0409386219726,2921.5682320682913,3646.2354655632967,3260.828114073874,3,dlbcl,females
2044,3283.556561583302,2937.803790711828,3701.3443663509493,3293.5988300213166,3,dlbcl,females
2045,3316.9204639526397,2952.730127818413,3755.509136790159,3326.7803104882514,3,dlbcl,females
2012,2529.671336896605,2509.090381272493,2551.7381239590572,2529.9385713281426,5,dlbcl,females
2013,2603.666477060544,2580.9532729896946,2626.3954590680864,2603.6523867105802,5,dlbcl,females
2014,2692.1465881807862,2669.105032534894,2715.3396850606764,2692.1410566123623,5,dlbcl,females
2015,2760.066562035919,2736.137524005282,2784.186202549101,2760.450673483391,5,dlbcl,females
2016,2810.1081929594257,2784.692426912146,2834.1723775444,2809.690702660541,5,dlbcl,females
2017,2863.9098624912895,2841.819206711473,2885.1821921458313,2863.6536577202933,5,dlbcl,females
2018,2899.5763670755996,2874.9459851546876,2924.050212185997,2899.6549050570334,5,dlbcl,females
2019,2972.3738919289517,2948.211063892181,2998.4353388257077,2972.413960880749,5,dlbcl,females
2020,3073.845071931348,3048.7735410139885,3100.126034276751,3074.0023884048287,5,dlbcl,females
2021,3198.547861964964,3172.5759440356182,3226.3255307872037,3199.054744427021,5,dlbcl,females
2022,3319.5556178369534,3269.908516004596,3375.1119476556346,3319.41113454258,5,dlbcl,females
2023,3467.8571975419577,3383.7259210692573,3559.7519620075163,3467.848527177094,5,dlbcl,females
2024,3568.4592269621126,3449.608916305462,3698.5758182412533,3568.81146045541,5,dlbcl,females
2025,3656.227660364373,3501.871970610186,3822.351990559596,3657.35959699512,5,dlbcl,females
2026,3742.9971302492613,3555.2534677645262,3947.099229360838,3745.6921119701665,5,dlbcl,females
2027,3840.4185088537074,3648.2465243394176,4062.757876530001,3843.8423547741486,5,dlbcl,females
2028,3938.9309693687683,3732.373009190882,4179.4176150502435,3942.040964849562,5,dlbcl,females
2029,4035.705016822244,3813.511691589154,4284.888211243295,4040.2246486494337,5,dlbcl,females
2030,4133.331508182306,3899.5810486644114,4399.8556366135035,4137.409737816225,5,dlbcl,females
2031,4227.781278430435,3976.8206455612467,4513.109740617895,4232.11006267897,5,dlbcl,females
2032,4316.762627932918,4045.384423499944,4621.974916529859,4322.336007507375,5,dlbcl,females
2033,4398.753324028003,4108.8119372984065,4729.897885480358,4405.627110263196,5,dlbcl,females
2034,4474.889460989133,4166.1065494554305,4827.453258113775,4481.540447537568,5,dlbcl,females
2035,4544.087929289659,4221.542048029693,4918.9584452331155,4551.4983366903825,5,dlbcl,females
2036,4610.447759426025,4268.12090934238,5006.3136402856535,4616.201010303175,5,dlbcl,females
2037,4674.500923964785,4307.621658252633,5096.498461056381,4681.55608783964,5,dlbcl,females
2038,4738.51156758415,4351.548554035843,5190.920429078664,4746.894774229325,5,dlbcl,females
2039,4801.764410486958,4394.45212637495,5272.517171032349,4810.902492021781,5,dlbcl,females
2040,4864.687563416033,4431.725292698381,5362.052807278418,4872.8662329379295,5,dlbcl,females
2041,4920.287800723398,4469.048646164723,5452.8358441028495,4931.503259687038,5,dlbcl,females
2042,4974.9363757971805,4503.33319041719,5547.6522452472855,4987.054409038108,5,dlbcl,females
2043,5027.601279213648,4529.376796141786,5630.401244420096,5040.100981522126,5,dlbcl,females
2044,5077.246718841112,4557.350403452747,5710.123561227735,5091.842890562182,5,dlbcl,females
2045,5126.6646561451935,4581.1737950785055,5796.267423894514,5143.063646055436,5,dlbcl,females
2012,4109.896679808333,3990.196583979769,4232.679739432252,4108.535581976842,10,dlbcl,females
2013,4251.003946394219,4136.572819774836,4370.038588176409,4250.278688221922,10,dlbcl,females
2014,4427.354635012225,4315.585984002285,4542.124336529976,4427.710952162565,10,dlbcl,females
2015,4514.4802510024465,4408.63280865639,4620.081829986408,4512.892509880506,10,dlbcl,females
2016,4622.01213674298,4523.7203049456775,4728.051452572776,4621.691720437776,10,dlbcl,females
2017,4760.471343342097,4671.324471375886,4859.164623605322,4761.008832031998,10,dlbcl,females
2018,4855.387852933549,4779.019585560895,4939.121871154138,4855.5080877305145,10,dlbcl,females
2019,4993.908440602408,4924.294464296063,5066.020235256073,4994.73577694375,10,dlbcl,females
2020,5153.288936158591,5078.192439374739,5227.888797104353,5152.082799597099,10,dlbcl,females
2021,5321.715407922574,5221.130952425418,5421.848990714468,5321.601532623393,10,dlbcl,females
2022,5485.669367744773,5385.358155114173,5590.635206101551,5486.353804939615,10,dlbcl,females
2023,5662.806488080101,5555.145736750275,5778.587952580533,5662.276913933733,10,dlbcl,females
2024,5815.256897465208,5678.968299949994,5950.960201447266,5813.913842758692,10,dlbcl,females
2025,5988.858092214477,5821.140023816783,6166.473904459955,5987.317617389192,10,dlbcl,females
2026,6168.093250016994,5955.090747787397,6395.425465887661,6168.243435315479,10,dlbcl,females
2027,6359.736109214323,6108.097018456703,6632.626701966755,6361.705811183134,10,dlbcl,females
2028,6580.134445277405,6293.538787678475,6903.551855418186,6583.87205492495,10,dlbcl,females
2029,6764.66914641483,6429.851067733206,7141.661395344436,6768.233625489335,10,dlbcl,females
2030,6929.955996263929,6545.804126630705,7362.769712721497,6936.12470588601,10,dlbcl,females
2031,7094.6491206618875,6666.556763455552,7589.00875115254,7106.142491685421,10,dlbcl,females
2032,7262.057059938858,6810.278296045363,7802.081950370266,7279.104911865519,10,dlbcl,females
2033,7432.271893120557,6929.530333115536,8015.9660274247735,7445.688201019958,10,dlbcl,females
2034,7587.25836491743,7043.668505380059,8216.409261079994,7605.113991545725,10,dlbcl,females
2035,7737.833932426507,7158.676716410758,8414.612202131255,7758.00482245951,10,dlbcl,females
2036,7885.35963803276,7266.436120423929,8607.801228463073,7903.865077103695,10,dlbcl,females
2037,8025.492486903051,7378.934948982527,8789.044340794364,8042.112651575443,10,dlbcl,females
2038,8153.504475339852,7463.34175741523,8956.046962065378,8172.326792906728,10,dlbcl,females
2039,8272.92536109693,7541.6747290603325,9122.227111390881,8294.011861480212,10,dlbcl,females
2040,8384.509479326305,7629.910542285475,9284.757688690697,8406.937552122907,10,dlbcl,females
2041,8481.80388429428,7708.741984698303,9441.736299152713,8510.77874269141,10,dlbcl,females
2042,8581.595563528976,7754.311007442098,9607.224659426185,8612.267426872588,10,dlbcl,females
2043,8678.855695422988,7811.549296723422,9755.008014732737,8711.510072388834,10,dlbcl,females
2044,8773.317582757329,7870.191005354496,9905.65455942071,8808.871706925322,10,dlbcl,females
2045,8865.571558385283,7925.991405715879,10053.405559640385,8904.646540295302,10,dlbcl,females
2012,6948.597430289699,5681.097333718843,8490.9628891277,6969.995087861965,40,dlbcl,females
2013,7253.07963012284,5927.9607913519185,8880.198767197951,7266.641782756098,40,dlbcl,females
2014,7594.46310014027,6223.133042364682,9302.544080312106,7616.056654422609,40,dlbcl,females
2015,7907.34031360124,6475.7987473874655,9673.524787193484,7929.113201153236,40,dlbcl,females
2016,8209.466446108729,6745.366917102779,10043.607250739151,8238.815821744634,40,dlbcl,females
2017,8524.103524980581,7013.298555282383,10430.599168769762,8555.145654992342,40,dlbcl,females
2018,8808.262996802543,7267.272687387007,10799.028331432337,8843.867455602232,40,dlbcl,females
2019,9167.017380127574,7599.142787510765,11210.85658646161,9210.319733889086,40,dlbcl,females
2020,9536.941271478932,7938.234179409595,11586.223478178803,9583.75797718385,40,dlbcl,females
2021,9927.58407869558,8313.29060165734,12033.073902051528,9980.0759844866825,40,dlbcl,females
2022,10269.126774795712,8628.616875624824,12353.166231209469,10316.413310892674,40,dlbcl,females
2023,10615.204240787265,9025.846240027722,12698.161545821971,10660.131775612048,40,dlbcl,females
2024,10963.569947511744,9406.328640942467,13028.895465123043,11004.82634433068,40,dlbcl,females
2025,11319.730894079139,9790.338482100951,13360.92498024529,11356.59853135545,40,dlbcl,females
2026,11665.848567594034,10177.841727147601,13690.179493713107,11714.65234312844,40,dlbcl,females
2027,12044.498102287911,10566.32545473621,13957.88418354519,12074.685193661717,40,dlbcl,females
2028,12423.370685103422,11000.142544590819,14218.851924647177,12441.397491055535,40,dlbcl,females
